"muiid","MLRARSYM","affinity","LRU","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site"
604519,"97",7.80612996358223,"97",69.4273160665579,11.2436003663151,"Water",285923,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"Not"
604519,"97",7.80612996358223,"97",69.4273160665579,11.2436003663151,"Adrian",283354,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,TRUE,75,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.5,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & terrace & till plain & outwash plain","yes","no",0,"M2 Mucky Depression"
604519,"98",69.4273160665579,"98",69.4273160665579,100,"Houghton",285937,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,FALSE,7,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604519,"98",69.4273160665579,"98",69.4273160665579,100,"Muskego",285938,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,FALSE,5,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604519,"98",69.4273160665579,"98",69.4273160665579,100,"Edwards",285936,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,FALSE,8,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.5,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604519,"98",69.4273160665579,"98",69.4273160665579,100,"Water",285923,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"Not"
604519,"98",69.4273160665579,"98",69.4273160665579,100,"Adrian",283354,155041,"n91m","Adrian muck, undrained, 0 to 1 percent slopes",18.2163887023926,TRUE,75,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.5,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & terrace & till plain & outwash plain","yes","no",0,"M2 Mucky Depression"
604520,"98",100,"98",100,100,"Ackerman",285939,152934,"n91n","Antung muck, drained, 0 to 1 percent slopes",18.1066667383367,FALSE,5,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",0.5,20,250,0,25.2,1.96,0.84,41.2840000033379,12.3400000184774,7.14,0,68.4,5.32,2.28,13.9613333423932,19.3400000482798,"none",36,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & outwash plain","yes","no",0,"Not"
604520,"98",100,"98",100,100,"Madaus",285940,152934,"n91n","Antung muck, drained, 0 to 1 percent slopes",18.1066667383367,FALSE,5,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.59400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"Not"
604520,"98",100,"98",100,100,"Adrian",243864,152934,"n91n","Antung muck, drained, 0 to 1 percent slopes",18.1066667383367,FALSE,15,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"M2 Mucky Depression"
604520,"98",100,"98",100,100,"Antung",280535,152934,"n91n","Antung muck, drained, 0 to 1 percent slopes",18.1066667383367,TRUE,75,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",1,30,250,3.6,37.6,1.6,0.8,45.1200000047684,13.2000001519918,6.93,7.2,75.2,3.2,1.6,15.2400000095367,19.2000000178814,"none",30,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"Not"
604521,"98",100,"98",100,100,"Edwards",286080,152937,"n91p","Edselton muck, drained, 0 to 1 percent slopes",18.1273323059082,FALSE,10,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.73,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604521,"98",100,"98",100,100,"Adrian",286076,152937,"n91p","Edselton muck, drained, 0 to 1 percent slopes",18.1273323059082,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"M2 Mucky Depression"
604521,"98",100,"98",100,100,"Edselton",280539,152937,"n91p","Edselton muck, drained, 0 to 1 percent slopes",18.1273323059082,TRUE,70,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,53,250,0,0,0,0,75,20.0000002980232,6.75,0,25.3666666666667,30.6466666666667,8.65333333333333,31.1560000022252,22.8800002783537,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression"
604521,"98",100,"98",100,100,"Houghton",286081,152937,"n91p","Edselton muck, drained, 0 to 1 percent slopes",18.1273323059082,FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604521,"98",100,"98",100,100,"Madaus",286077,152937,"n91p","Edselton muck, drained, 0 to 1 percent slopes",18.1273323059082,FALSE,10,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.59400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"Not"
604522,"98",100,"98",100,100,"Water",285926,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"Not"
604522,"98",100,"98",100,100,"Edwards",286075,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.5,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604522,"98",100,"98",100,100,"Adrian",286078,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.5,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604522,"98",100,"98",100,100,"Madaus",286082,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,FALSE,10,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.36400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & till plain & lake plain & outwash plain","yes","no",0,"Not"
604522,"98",100,"98",100,100,"Houghton",286079,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604522,"98",100,"98",100,100,"Edselton",244742,152938,"n91q","Edselton muck, undrained, 0 to 1 percent slopes",NA,TRUE,70,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,53,250,0,0,0,0,75,20.0000002980232,6.5,0,25.3666666666667,30.6466666666667,8.65333333333333,31.1560000022252,22.8800002783537,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression"
604523,"111C",93.0464013442008,"111C",93.0464013442008,100,"Houghton",887832,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"111C",93.0464013442008,"111C",93.0464013442008,100,"Muskego",887833,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,5,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"111C",93.0464013442008,"111C",93.0464013442008,100,"Adrian",887835,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,10,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"111C",93.0464013442008,"111C",93.0464013442008,100,"Palms",243806,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,TRUE,80,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"98",6.95359865579923,"98",93.0464013442008,7.47325910013029,"Houghton",887832,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"98",6.95359865579923,"98",93.0464013442008,7.47325910013029,"Muskego",887833,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,5,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"98",6.95359865579923,"98",93.0464013442008,7.47325910013029,"Adrian",887835,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,FALSE,10,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604523,"98",6.95359865579923,"98",93.0464013442008,7.47325910013029,"Palms",243806,124295,"n91r","Palms muck, drained, 0 to 1 percent slopes",18.1773718320406,TRUE,80,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"111C",96.5475209762553,"111C",96.5475209762553,100,"Houghton",286184,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,10,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"111C",96.5475209762553,"111C",96.5475209762553,100,"Muskego",283343,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,TRUE,75,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,69,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain & moraine","yes","no",0,"M2 Mucky Depression"
604524,"111C",96.5475209762553,"111C",96.5475209762553,100,"Palms",286185,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"111C",96.5475209762553,"111C",96.5475209762553,100,"Moston",286186,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,121,250,0,0,0,0,75,20.0000002980232,6.7,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"98",3.4524790237447,"98",96.5475209762553,3.57593751640065,"Houghton",286184,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,10,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.73,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"98",3.4524790237447,"98",96.5475209762553,3.57593751640065,"Muskego",283343,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,TRUE,75,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,69,250,0,0,0,0,75,20.0000002980232,6.73,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain & moraine","yes","no",0,"M2 Mucky Depression"
604524,"98",3.4524790237447,"98",96.5475209762553,3.57593751640065,"Palms",286185,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604524,"98",3.4524790237447,"98",96.5475209762553,3.57593751640065,"Moston",286186,155035,"n91s","Muskego muck, drained, 0 to 1 percent slopes",18.2308330535889,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,121,250,0,0,0,0,75,20.0000002980232,6.7,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"111C",90.9976463137438,"111C",90.9976463137438,100,"Houghton",286188,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,10,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"111C",90.9976463137438,"111C",90.9976463137438,100,"Muskego",283344,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,TRUE,70,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,69,250,0,0,0,0,75,20.0000002980232,6.5,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"111C",90.9976463137438,"111C",90.9976463137438,100,"Moston",286187,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,0,0,0,75,20.0000002980232,6.5,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"111C",90.9976463137438,"111C",90.9976463137438,100,"Water",285930,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"Not"
604525,"111C",90.9976463137438,"111C",90.9976463137438,100,"Palms",286189,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"98",9.00235368625617,"98",90.9976463137438,9.89295223660801,"Houghton",286188,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,10,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"98",9.00235368625617,"98",90.9976463137438,9.89295223660801,"Muskego",283344,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,TRUE,70,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,69,250,0,0,0,0,75,20.0000002980232,6.5,2.16,0,0,0,53.4,44.6099998801947,"none",203,0,"organic, herbaceous material & coprogenic material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"98",9.00235368625617,"98",90.9976463137438,9.89295223660801,"Moston",286187,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,0,0,0,75,20.0000002980232,6.5,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604525,"98",9.00235368625617,"98",90.9976463137438,9.89295223660801,"Water",285930,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"Not"
604525,"98",9.00235368625617,"98",90.9976463137438,9.89295223660801,"Palms",286189,155036,"n91t","Muskego muck, undrained, 0 to 1 percent slopes",NA,FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,75,20.0000002980232,6.5,4.47333333333333,16.6733333333333,15.4533333333333,8.54,45.11,46.5800009667873,"none",89,0,"organic, herbaceous material & glaciofluvial deposits","sandstone and shale","depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604526,"98",100,"98",100,100,"Moston",286179,155026,"n91v","Madaus muck, drained, 0 to 1 percent slopes",18.1137495040894,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,121,250,0,0,0,0,75,20.0000002980232,6.7,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604526,"98",100,"98",100,100,"Edselton",286178,155026,"n91v","Madaus muck, drained, 0 to 1 percent slopes",18.1137495040894,FALSE,10,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,53,250,0,0,0,0,75,20.0000002980232,6.75,0,25.3666666666667,30.6466666666667,8.65333333333333,31.1560000022252,22.8800002783537,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression"
604526,"98",100,"98",100,100,"Madaus",283329,155026,"n91v","Madaus muck, drained, 0 to 1 percent slopes",18.1137495040894,TRUE,80,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.59400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"Not"
606832,"111C",3.95493865092065,"111C",96.0450613490793,4.11779491352114,"Ackerman",282125,154139,"ncg7","Ackerman muck, drained, 0 to 1 percent slopes",18.0861667633057,TRUE,85,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",0.5,20,250,0,25.2,1.96,0.84,41.2840000033379,12.3400000184774,7.14,0,68.4,5.32,2.28,13.9613333423932,19.3400000482798,"none",36,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & outwash plain","yes","no",0,"Not"
606832,"111C",3.95493865092065,"111C",96.0450613490793,4.11779491352114,"Antung",285918,154139,"ncg7","Ackerman muck, drained, 0 to 1 percent slopes",18.0861667633057,FALSE,5,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",1,30,250,3.6,37.6,1.6,0.8,45.1200000047684,13.2000001519918,6.93,7.2,75.2,3.2,1.6,15.2400000095367,19.2000000178814,"none",30,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"Not"
606832,"111C",3.95493865092065,"111C",96.0450613490793,4.11779491352114,"Moston",285919,154139,"ncg7","Ackerman muck, drained, 0 to 1 percent slopes",18.0861667633057,FALSE,10,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",1,61,250,0,0,0,0,75,20.0000002980232,6.7,3.34,18.1733333333333,0.773333333333333,0.386666666666667,44.5580000023047,38.4499999918044,"none",121,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression"
606832,"98",96.0450613490793,"98",96.0450613490793,100,"Ackerman",282125,154139,"ncg7","Ackerman muck, drained, 0 to 1 percent slopes",18.0861667633057,TRUE,85,"inceptisols","histic humaquepts","Sandy, mixed, mesic Histic Humaquepts","very poorly",0.5,20,250,0,25.2,1.96,0.84,41.2840000033379,12.3400000184774,7.14,0,68.4,5.32,2.28,13.9613333423932,19.3400000482798,"none",36,0,"organic, herbaceous material & coprogenic material & outwash",NA,"depression & outwash plain","yes","no",0,"Not"
