"dmuiid"	"region"
754796	"r12"
754799	"r12"
754797	"r12"
753674	"r12"
754778	"r12"
754773	"r12"
754826	"r12"
754827	"r12"
754820	"r12"
707531	"r12"
755299	"r12"
755300	"r12"
755274	"r12"
755273	"r12"
830473	"r12"
755275	"r12"
754801	"r12"
755284	"r12"
755285	"r12"
755288	"r12"
755286	"r12"
755287	"r12"
755277	"r12"
755276	"r12"
755278	"r12"
755283	"r12"
755279	"r12"
755281	"r12"
755280	"r12"
755282	"r12"
707529	"r12"
707530	"r12"
755292	"r12"
830173	"r12"
629883	"r12"
754805	"r12"
754807	"r12"
754809	"r12"
754804	"r12"
796926	"r12"
707536	"r12"
707537	"r12"
796928	"r12"
754783	"r12"
754784	"r12"
754785	"r12"
754781	"r12"
754782	"r12"
754818	"r12"
754816	"r12"
755294	"r12"
755297	"r12"
755298	"r12"
755296	"r12"
755295	"r12"
754825	"r12"
755303	"r12"
755302	"r12"
755301	"r12"
754786	"r12"
754788	"r12"
754787	"r12"
754790	"r12"
754789	"r12"
754791	"r12"
754806	"r12"
707535	"r12"
796927	"r12"
707532	"r12"
754822	"r12"
755305	"r12"
755304	"r12"
754795	"r12"
754800	"r12"
755307	"r12"
719475	"r12"
755309	"r12"
755310	"r12"
755308	"r12"
719476	"r12"
796923	"r12"
754810	"r12"
754794	"r12"
754775	"r12"
753673	"r12"
754776	"r12"
754777	"r12"
754779	"r12"
754774	"r12"
707534	"r12"
719473	"r12"
719474	"r12"
796924	"r12"
707538	"r12"
707540	"r12"
707539	"r12"
796925	"r12"
707533	"r12"
796929	"r12"
796930	"r12"
707523	"r12"
707524	"r12"
707527	"r12"
707528	"r12"
707525	"r12"
754792	"r12"
755311	"r12"
755312	"r12"
755313	"r12"
755314	"r12"
755315	"r12"
635214	"r12"
635215	"r12"
766377	"r12"
760693	"r12"
766378	"r12"
760698	"r12"
760711	"r12"
760696	"r12"
766379	"r12"
766380	"r12"
766381	"r12"
766382	"r12"
760703	"r12"
762602	"r12"
762604	"r12"
766384	"r12"
766383	"r12"
762578	"r12"
760673	"r12"
766385	"r12"
760716	"r12"
766390	"r12"
766391	"r12"
766392	"r12"
766389	"r12"
766386	"r12"
760681	"r12"
762583	"r12"
760690	"r12"
762585	"r12"
762594	"r12"
766394	"r12"
766395	"r12"
766396	"r12"
766393	"r12"
762588	"r12"
762610	"r12"
762609	"r12"
818832	"r12"
818826	"r12"
818831	"r12"
818828	"r12"
766433	"r12"
760707	"r12"
760701	"r12"
766397	"r12"
760704	"r12"
766398	"r12"
760692	"r12"
762584	"r12"
760684	"r12"
760683	"r12"
760687	"r12"
760688	"r12"
760686	"r12"
766399	"r12"
766401	"r12"
766400	"r12"
766402	"r12"
766403	"r12"
766404	"r12"
762592	"r12"
760682	"r12"
762605	"r12"
760714	"r12"
762607	"r12"
762591	"r12"
766405	"r12"
756373	"r12"
762575	"r12"
762576	"r12"
766438	"r12"
766406	"r12"
766407	"r12"
766408	"r12"
766409	"r12"
766410	"r12"
760691	"r12"
762586	"r12"
762601	"r12"
762618	"r12"
762579	"r12"
762580	"r12"
766440	"r12"
818829	"r12"
760697	"r12"
762599	"r12"
717475	"r12"
766411	"r12"
818830	"r12"
766439	"r12"
762597	"r12"
718073	"r12"
760677	"r12"
766412	"r12"
766413	"r12"
766387	"r12"
760675	"r12"
760674	"r12"
766414	"r12"
766415	"r12"
766416	"r12"
766417	"r12"
766418	"r12"
766419	"r12"
766420	"r12"
762606	"r12"
762600	"r12"
760713	"r12"
762589	"r12"
762593	"r12"
762577	"r12"
760699	"r12"
766421	"r12"
760700	"r12"
766422	"r12"
762587	"r12"
766437	"r12"
766441	"r12"
766423	"r12"
762603	"r12"
760679	"r12"
760678	"r12"
766424	"r12"
766425	"r12"
762598	"r12"
762596	"r12"
766426	"r12"
718075	"r12"
766446	"r12"
766427	"r12"
766428	"r12"
762595	"r12"
760680	"r12"
762608	"r12"
718080	"r12"
718079	"r12"
760702	"r12"
762612	"r12"
760720	"r12"
766447	"r12"
766448	"r12"
760719	"r12"
760721	"r12"
766429	"r12"
762582	"r12"
760724	"r12"
766430	"r12"
766431	"r12"
766432	"r12"
762617	"r12"
762590	"r12"
760717	"r12"
533308	"r12"
533309	"r12"
533310	"r12"
515892	"r12"
155031	"r12"
124283	"r12"
124284	"r12"
124286	"r12"
154994	"r12"
155054	"r12"
124288	"r12"
155032	"r12"
155033	"r12"
155034	"r12"
154144	"r12"
154145	"r12"
155037	"r12"
503491	"r12"
504748	"r12"
504931	"r12"
504558	"r12"
504602	"r12"
504429	"r12"
504431	"r12"
504427	"r12"
504428	"r12"
504430	"r12"
504360	"r12"
504357	"r12"
504358	"r12"
167019	"r12"
504977	"r12"
504415	"r12"
504416	"r12"
504418	"r12"
504419	"r12"
504585	"r12"
504586	"r12"
504776	"r12"
504777	"r12"
504780	"r12"
504779	"r12"
504984	"r12"
449200	"r12"
449201	"r12"
449318	"r12"
505267	"r12"
505268	"r12"
449165	"r12"
504166	"r12"
504169	"r12"
504171	"r12"
504167	"r12"
504168	"r12"
504170	"r12"
504162	"r12"
504163	"r12"
504137	"r12"
504139	"r12"
505032	"r12"
167059	"r12"
167060	"r12"
167061	"r12"
167062	"r12"
451696	"r12"
504188	"r12"
504189	"r12"
505033	"r12"
504191	"r12"
504175	"r12"
504177	"r12"
504918	"r12"
523657	"r12"
504650	"r12"
504652	"r12"
504654	"r12"
504020	"r12"
504753	"r12"
504755	"r12"
504575	"r12"
504579	"r12"
504580	"r12"
504406	"r12"
504026	"r12"
504023	"r12"
504745	"r12"
504746	"r12"
504646	"r12"
504027	"r12"
504031	"r12"
504056	"r12"
504155	"r12"
504151	"r12"
504152	"r12"
504154	"r12"
504788	"r12"
504791	"r12"
504796	"r12"
504792	"r12"
504794	"r12"
504795	"r12"
504728	"r12"
504731	"r12"
504732	"r12"
504729	"r12"
504730	"r12"
504935	"r12"
504936	"r12"
504932	"r12"
504566	"r12"
504568	"r12"
504569	"r12"
504567	"r12"
504194	"r12"
504195	"r12"
504192	"r12"
449173	"r12"
449172	"r12"
449171	"r12"
167156	"r12"
167157	"r12"
504762	"r12"
504764	"r12"
504759	"r12"
504760	"r12"
504763	"r12"
504999	"r12"
504376	"r12"
504380	"r12"
505266	"r12"
504593	"r12"
504595	"r12"
504597	"r12"
504410	"r12"
504412	"r12"
504414	"r12"
504411	"r12"
505002	"r12"
504561	"r12"
504563	"r12"
504559	"r12"
504560	"r12"
504562	"r12"
505027	"r12"
504815	"r12"
504819	"r12"
504811	"r12"
504813	"r12"
504817	"r12"
504600	"r12"
504123	"r12"
505367	"r12"
504772	"r12"
587203	"r12"
505031	"r12"
178446	"r12"
178447	"r12"
178459	"r12"
167254	"r12"
178460	"r12"
167256	"r12"
167257	"r12"
167258	"r12"
167259	"r12"
167260	"r12"
167270	"r12"
167271	"r12"
167272	"r12"
167273	"r12"
167274	"r12"
167275	"r12"
504424	"r12"
504426	"r12"
504421	"r12"
504422	"r12"
504425	"r12"
504341	"r12"
504120	"r12"
504197	"r12"
504198	"r12"
167300	"r12"
167301	"r12"
167302	"r12"
167313	"r12"
167314	"r12"
543342	"r12"
504750	"r12"
504619	"r12"
178427	"r12"
504790	"r12"
167342	"r12"
167693	"r12"
167694	"r12"
167695	"r12"
167696	"r12"
167698	"r12"
167699	"r12"
167700	"r12"
167701	"r12"
167702	"r12"
167703	"r12"
167704	"r12"
167705	"r12"
167706	"r12"
167707	"r12"
167708	"r12"
167709	"r12"
167712	"r12"
167713	"r12"
167724	"r12"
167725	"r12"
167726	"r12"
167727	"r12"
167728	"r12"
167729	"r12"
167730	"r12"
167731	"r12"
167732	"r12"
167733	"r12"
167734	"r12"
167735	"r12"
167736	"r12"
167737	"r12"
167738	"r12"
167739	"r12"
167740	"r12"
167741	"r12"
167742	"r12"
167743	"r12"
167744	"r12"
167745	"r12"
167746	"r12"
167747	"r12"
167748	"r12"
167749	"r12"
167750	"r12"
167751	"r12"
167753	"r12"
167754	"r12"
167755	"r12"
167756	"r12"
167757	"r12"
167758	"r12"
167759	"r12"
167760	"r12"
167761	"r12"
167762	"r12"
167763	"r12"
167764	"r12"
167765	"r12"
167766	"r12"
167767	"r12"
167768	"r12"
167769	"r12"
167770	"r12"
167771	"r12"
167772	"r12"
167773	"r12"
167774	"r12"
167775	"r12"
167776	"r12"
167777	"r12"
167778	"r12"
167779	"r12"
167780	"r12"
167781	"r12"
167782	"r12"
167783	"r12"
167784	"r12"
167785	"r12"
167786	"r12"
167787	"r12"
167788	"r12"
167789	"r12"
167790	"r12"
167791	"r12"
167792	"r12"
167796	"r12"
167797	"r12"
167798	"r12"
167805	"r12"
167806	"r12"
167807	"r12"
167808	"r12"
167809	"r12"
167810	"r12"
167811	"r12"
167812	"r12"
167813	"r12"
167823	"r12"
167824	"r12"
167825	"r12"
167829	"r12"
167830	"r12"
167842	"r12"
167843	"r12"
167844	"r12"
167845	"r12"
167846	"r12"
167847	"r12"
167848	"r12"
167850	"r12"
178179	"r12"
167851	"r12"
167852	"r12"
167853	"r12"
167854	"r12"
167855	"r12"
167857	"r12"
167858	"r12"
167859	"r12"
167860	"r12"
167862	"r12"
167863	"r12"
167864	"r12"
167865	"r12"
167866	"r12"
167867	"r12"
167872	"r12"
167873	"r12"
167874	"r12"
167875	"r12"
167880	"r12"
178633	"r12"
167881	"r12"
167882	"r12"
167883	"r12"
167884	"r12"
178576	"r12"
178577	"r12"
178463	"r12"
178464	"r12"
167890	"r12"
167891	"r12"
167892	"r12"
178623	"r12"
178461	"r12"
178462	"r12"
167895	"r12"
167896	"r12"
167897	"r12"
167899	"r12"
167900	"r12"
167901	"r12"
167902	"r12"
167903	"r12"
178639	"r12"
178640	"r12"
167904	"r12"
167905	"r12"
167906	"r12"
167907	"r12"
167908	"r12"
167909	"r12"
167910	"r12"
167911	"r12"
167912	"r12"
167916	"r12"
167917	"r12"
167922	"r12"
167923	"r12"
178658	"r12"
178651	"r12"
178654	"r12"
178655	"r12"
178656	"r12"
178657	"r12"
178634	"r12"
178643	"r12"
167924	"r12"
167926	"r12"
167927	"r12"
167928	"r12"
167929	"r12"
167930	"r12"
167931	"r12"
167932	"r12"
167933	"r12"
167934	"r12"
178659	"r12"
178660	"r12"
178646	"r12"
178647	"r12"
178648	"r12"
178661	"r12"
178662	"r12"
167936	"r12"
167937	"r12"
167938	"r12"
178635	"r12"
178636	"r12"
178637	"r12"
178169	"r12"
167946	"r12"
167947	"r12"
167949	"r12"
167951	"r12"
167952	"r12"
167953	"r12"
663723	"r12"
155013	"r12"
155014	"r12"
155011	"r12"
155012	"r12"
154998	"r12"
154999	"r12"
401661	"r12"
401662	"r12"
401741	"r12"
401742	"r12"
401771	"r12"
401772	"r12"
401773	"r12"
401774	"r12"
124293	"r12"
124294	"r12"
604937	"r12"
545264	"r12"
545154	"r12"
545207	"r12"
633274	"r12"
545389	"r12"
545209	"r12"
761459	"r12"
761461	"r12"
761462	"r12"
761460	"r12"
780104	"r12"
780106	"r12"
780107	"r12"
780105	"r12"
780122	"r12"
780121	"r12"
780119	"r12"
780120	"r12"
780117	"r12"
780118	"r12"
761464	"r12"
761470	"r12"
761471	"r12"
780123	"r12"
780074	"r12"
780078	"r12"
780075	"r12"
780079	"r12"
761472	"r12"
780076	"r12"
780073	"r12"
780077	"r12"
780100	"r12"
780102	"r12"
780108	"r12"
780103	"r12"
780101	"r12"
780098	"r12"
780109	"r12"
780099	"r12"
549279	"r12"
551058	"r12"
549280	"r12"
549281	"r12"
549282	"r12"
551868	"r12"
549355	"r12"
361585	"r12"
427328	"r12"
361583	"r12"
361987	"r12"
174344	"r12"
174347	"r12"
174358	"r12"
174359	"r12"
174349	"r12"
174366	"r12"
539004	"r12"
539005	"r12"
174372	"r12"
174373	"r12"
174375	"r12"
645924	"r12"
174378	"r12"
174379	"r12"
174380	"r12"
174381	"r12"
174383	"r12"
174384	"r12"
174386	"r12"
174387	"r12"
174388	"r12"
174385	"r12"
174397	"r12"
174398	"r12"
174399	"r12"
174400	"r12"
175155	"r12"
175156	"r12"
175158	"r12"
175160	"r12"
545384	"r12"
544315	"r12"
174401	"r12"
174402	"r12"
174403	"r12"
174404	"r12"
174405	"r12"
174413	"r12"
174414	"r12"
174415	"r12"
174416	"r12"
174417	"r12"
174418	"r12"
174419	"r12"
174420	"r12"
174421	"r12"
174422	"r12"
174423	"r12"
174424	"r12"
174425	"r12"
174426	"r12"
174431	"r12"
174432	"r12"
174433	"r12"
174434	"r12"
174437	"r12"
174445	"r12"
174446	"r12"
174447	"r12"
174451	"r12"
174454	"r12"
545383	"r12"
558235	"r12"
558236	"r12"
558230	"r12"
558231	"r12"
361540	"r12"
361541	"r12"
361542	"r12"
361543	"r12"
361544	"r12"
361573	"r12"
361574	"r12"
361575	"r12"
361577	"r12"
361578	"r12"
361579	"r12"
361593	"r12"
361602	"r12"
361603	"r12"
535928	"r12"
535960	"r12"
535961	"r12"
506455	"r12"
511414	"r12"
511420	"r12"
511421	"r12"
511422	"r12"
604955	"r12"
604956	"r12"
604957	"r12"
604958	"r12"
497330	"r12"
604941	"r12"
604959	"r12"
535926	"r12"
535962	"r12"
535963	"r12"
535964	"r12"
545212	"r12"
604942	"r12"
535929	"r12"
535927	"r12"
535968	"r12"
604943	"r12"
604926	"r12"
545211	"r12"
604930	"r12"
604931	"r12"
604932	"r12"
604933	"r12"
545213	"r12"
604952	"r12"
604953	"r12"
604954	"r12"
604948	"r12"
604947	"r12"
545210	"r12"
535967	"r12"
633273	"r12"
365305	"r12"
365313	"r12"
365352	"r12"
365353	"r12"
361941	"r12"
361942	"r12"
361943	"r12"
361944	"r12"
361945	"r12"
361975	"r12"
361976	"r12"
361977	"r12"
361988	"r12"
361993	"r12"
545214	"r12"
545385	"r12"
604938	"r12"
535930	"r12"
545208	"r12"
525959	"r12"
511423	"r12"
525958	"r12"
604945	"r12"
535931	"r12"
633282	"r12"
633278	"r12"
633277	"r12"
633281	"r12"
633279	"r12"
535959	"r12"
645925	"r12"
506452	"r12"
506453	"r12"
506458	"r12"
506461	"r12"
503332	"r12"
503333	"r12"
503334	"r12"
503335	"r12"
503336	"r12"
503337	"r12"
503338	"r12"
503339	"r12"
503340	"r12"
501725	"r12"
174429	"r12"
645923	"r12"
633275	"r12"
124295	"r12"
155038	"r12"
151931	"r12"
151930	"r12"
401633	"r12"
401779	"r12"
155001	"r12"
401579	"r12"
155000	"r12"
155002	"r12"
401580	"r12"
401781	"r12"
401581	"r12"
752557	"r12"
752515	"r12"
754688	"r12"
754694	"r12"
754689	"r12"
754685	"r12"
754690	"r12"
752273	"r12"
752274	"r12"
752275	"r12"
752276	"r12"
752277	"r12"
752278	"r12"
752369	"r12"
752370	"r12"
752371	"r12"
752372	"r12"
752358	"r12"
752359	"r12"
773591	"r12"
752356	"r12"
752354	"r12"
752355	"r12"
752357	"r12"
752363	"r12"
752364	"r12"
752366	"r12"
752368	"r12"
752367	"r12"
752551	"r12"
752553	"r12"
752566	"r12"
752565	"r12"
752567	"r12"
752571	"r12"
754686	"r12"
754696	"r12"
676280	"r12"
676273	"r12"
738823	"r12"
752491	"r12"
752489	"r12"
752473	"r12"
752474	"r12"
752475	"r12"
752476	"r12"
752477	"r12"
752315	"r12"
752316	"r12"
752321	"r12"
752320	"r12"
752314	"r12"
752327	"r12"
709831	"r12"
676275	"r12"
709832	"r12"
676276	"r12"
676277	"r12"
773579	"r12"
773581	"r12"
773585	"r12"
773578	"r12"
773583	"r12"
773577	"r12"
738824	"r12"
752482	"r12"
781014	"r12"
781011	"r12"
781012	"r12"
773590	"r12"
780984	"r12"
780986	"r12"
780997	"r12"
780999	"r12"
781001	"r12"
780994	"r12"
780987	"r12"
780988	"r12"
780989	"r12"
781000	"r12"
780991	"r12"
780993	"r12"
781010	"r12"
780985	"r12"
780998	"r12"
781002	"r12"
780992	"r12"
754687	"r12"
709824	"r12"
781051	"r12"
773584	"r12"
781041	"r12"
781043	"r12"
781046	"r12"
781044	"r12"
781047	"r12"
781048	"r12"
781050	"r12"
781024	"r12"
781030	"r12"
781034	"r12"
781022	"r12"
781035	"r12"
781025	"r12"
781026	"r12"
781028	"r12"
781042	"r12"
752319	"r12"
773576	"r12"
781021	"r12"
124304	"r12"
155045	"r12"
401667	"r12"
155048	"r12"
155049	"r12"
155003	"r12"
155004	"r12"
155068	"r12"
155005	"r12"
155006	"r12"
401642	"r12"
401643	"r12"
401644	"r12"
401646	"r12"
401645	"r12"
124308	"r12"
124309	"r12"
124310	"r12"
124311	"r12"
124312	"r12"
155007	"r12"
124316	"r12"
401792	"r12"
401793	"r12"
124317	"r12"
124318	"r12"
124320	"r12"
124323	"r12"
124319	"r12"
401791	"r12"
124322	"r12"
401795	"r12"
401796	"r12"
401797	"r12"
402175	"r12"
401798	"r12"
401799	"r12"
401800	"r12"
401801	"r12"
124324	"r12"
124325	"r12"
124327	"r12"
401582	"r12"
124329	"r12"
124330	"r12"
401830	"r12"
401831	"r12"
124331	"r12"
124332	"r12"
402176	"r12"
401804	"r12"
401806	"r12"
401805	"r12"
401807	"r12"
401808	"r12"
401809	"r12"
401810	"r12"
401811	"r12"
401812	"r12"
401813	"r12"
401818	"r12"
401819	"r12"
401820	"r12"
402177	"r12"
401822	"r12"
402178	"r12"
401823	"r12"
401824	"r12"
401825	"r12"
401826	"r12"
401827	"r12"
401828	"r12"
401829	"r12"
401832	"r12"
401833	"r12"
401834	"r12"
124333	"r12"
124334	"r12"
124335	"r12"
155010	"r12"
155050	"r12"
401583	"r12"
155053	"r12"
155052	"r12"
155016	"r12"
155015	"r12"
155051	"r12"
155008	"r12"
155009	"r12"
401788	"r12"
