"coiid","SiteID","nationalmusym","muname"
277383,"F096XA004MI","6h2j","Ithaca loam, 0 to 3 percent slopes"
277414,"F096XB021MI","6h37","Saugatuck-Jebavy complex, 0 to 3 percent slopes"
277414,"F096XA008MI","6h37","Saugatuck-Jebavy complex, 0 to 3 percent slopes"
277415,"F096XA009MI","6h37","Saugatuck-Jebavy complex, 0 to 3 percent slopes"
277415,"F096XB022MI","6h37","Saugatuck-Jebavy complex, 0 to 3 percent slopes"
277421,"F094AA006MI","6h3h","Grattan sand, 35 to 50 percent slopes"
277421,"F096XB019MI","6h3h","Grattan sand, 35 to 50 percent slopes"
277421,"F096XA007MI","6h3h","Grattan sand, 35 to 50 percent slopes"
277422,"F096XB021MI","6h3j","Covert sand, 0 to 6 percent slopes"
277422,"F096XA008MI","6h3j","Covert sand, 0 to 6 percent slopes"
277422,"F094AA007MI","6h3j","Covert sand, 0 to 6 percent slopes"
277430,"F096XB019MI","6h3r","Benona sand, 0 to 6 percent slopes"
277430,"F094AA006MI","6h3r","Benona sand, 0 to 6 percent slopes"
277430,"F096XA007MI","6h3r","Benona sand, 0 to 6 percent slopes"
277431,"F094AA006MI","6h3s","Benona sand, 6 to 12 percent slopes"
277431,"F096XB019MI","6h3s","Benona sand, 6 to 12 percent slopes"
277431,"F096XA007MI","6h3s","Benona sand, 6 to 12 percent slopes"
277432,"F094AA006MI","6h3t","Benona sand, 12 to 18 percent slopes"
277432,"F096XB019MI","6h3t","Benona sand, 12 to 18 percent slopes"
277432,"F096XA007MI","6h3t","Benona sand, 12 to 18 percent slopes"
277435,"F094AA006MI","6h3x","Plainfield sand, 12 to 35 percent slopes"
277435,"F096XB020MI","6h3x","Plainfield sand, 12 to 35 percent slopes"
277435,"F096XA007MI","6h3x","Plainfield sand, 12 to 35 percent slopes"
277437,"F094AA013MI","6h40","Lumley-Makinen complex"
277438,"F096XA014MI","6h40","Lumley-Makinen complex"
277438,"F096XB027MI","6h40","Lumley-Makinen complex"
277438,"F094AA013MI","6h40","Lumley-Makinen complex"
277437,"F096XB027MI","6h40","Lumley-Makinen complex"
277437,"F096XA014MI","6h40","Lumley-Makinen complex"
277440,"F096XA011MI","6h41","Histosols and Aquents, ponded"
277440,"F094AA010MI","6h41","Histosols and Aquents, ponded"
277439,"F096XA014MI","6h41","Histosols and Aquents, ponded"
277440,"F096XB024MI","6h41","Histosols and Aquents, ponded"
277439,"F096XB027MI","6h41","Histosols and Aquents, ponded"
277439,"F094AA013MI","6h41","Histosols and Aquents, ponded"
277443,"F094AA006MI","6h43","Udipsamments, nearly level and undulating"
277443,"F096XB020MI","6h43","Udipsamments, nearly level and undulating"
277443,"F096XA007MI","6h43","Udipsamments, nearly level and undulating"
277457,"F096XA007MI","6h4d","Typic Udipsamments, nearly level and undulating"
277457,"F096XB020MI","6h4d","Typic Udipsamments, nearly level and undulating"
277457,"F094AA006MI","6h4d","Typic Udipsamments, nearly level and undulating"
277461,"F096XA007MI","6h4f","Typic Udipsamments, rolling"
277461,"F096XB020MI","6h4f","Typic Udipsamments, rolling"
277461,"F094AA006MI","6h4f","Typic Udipsamments, rolling"
277465,"F094AA006MI","6h4g","Typic Udipsamments, hilly"
277465,"F096XA007MI","6h4g","Typic Udipsamments, hilly"
277465,"F096XB020MI","6h4g","Typic Udipsamments, hilly"
277466,"F096XA007MI","6h4h","Typic Udipsamments, steep"
277466,"F096XB020MI","6h4h","Typic Udipsamments, steep"
277466,"F094AA006MI","6h4h","Typic Udipsamments, steep"
277467,"F096XA007MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277468,"F096XA007MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277468,"F096XB020MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277467,"F096XB020MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277468,"F094AA006MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277467,"F094AA006MI","6h4j","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, nearly level and undulating"
277473,"F094AA006MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277473,"F096XA007MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277472,"F096XB020MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277472,"F094AA006MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277473,"F096XB020MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277472,"F096XA007MI","6h4k","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, rolling"
277477,"F096XA007MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277477,"F096XB020MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277478,"F094AA006MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277477,"F094AA006MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277478,"F096XA007MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277478,"F096XB020MI","6h4l","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, hilly"
277479,"F096XB021MI","6h4n","Oxyaquic Udipsamments, nearly level and undulating"
277479,"F096XA008MI","6h4n","Oxyaquic Udipsamments, nearly level and undulating"
277483,"F094AA006MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277483,"F096XB019MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
1201583,"F096XA007MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277483,"F096XA007MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
1201583,"F094AA006MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
1201583,"F096XB019MI","6h4r","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, nearly level and undulating"
1201584,"F096XA007MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
277488,"F094AA006MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
277488,"F096XB019MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
277488,"F096XA007MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
1201584,"F094AA006MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
1201584,"F096XB019MI","6h4s","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, rolling"
277493,"F096XB019MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
1201585,"F096XA007MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
277493,"F094AA006MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
1201585,"F096XB019MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
277493,"F096XA007MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
1201585,"F094AA006MI","6h4t","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, hilly"
277498,"F096XB019MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
277498,"F094AA006MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
1201586,"F094AA006MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
1201586,"F096XA007MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
1201586,"F096XB019MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
277498,"F096XA007MI","6h4v","Entic Haplorthods, banded substratum-Lamellic Haplorthods complex, sandy, steep"
1201587,"F096XB019MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
1201587,"F094AA006MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
1201587,"F096XA007MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
277502,"F094AA006MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
277502,"F096XB019MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
277502,"F096XA007MI","6h4w","Lamellic Haplorthods-Entic Haplorthods, banded substratum, complex, sandy, nearly level and undulating"
277508,"F094AA006MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277508,"F096XB019MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277507,"F094AA006MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277507,"F096XA007MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277507,"F096XB019MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277508,"F096XA007MI","6h4x","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, nearly level and undulating"
277512,"F096XA007MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277513,"F096XA007MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277513,"F094AA006MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277512,"F094AA006MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277512,"F096XB019MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277513,"F096XB019MI","6h4y","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, rolling"
277517,"F094AA006MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277518,"F096XA007MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277518,"F094AA006MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277517,"F096XB019MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277518,"F096XB019MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277517,"F096XA007MI","6h4z","Alfic Haplorthods-Lamellic Haplorthods complex, sandy, hilly"
277522,"F096XA003MI","6h51","Glossudalfs, fine-loamy, nearly level and undulating"
277522,"F096XB016MI","6h51","Glossudalfs, fine-loamy, nearly level and undulating"
277526,"F096XA003MI","6h52","Glossudalfs, fine-loamy, rolling"
277526,"F094AA002MI","6h52","Glossudalfs, fine-loamy, rolling"
277526,"F096XB016MI","6h52","Glossudalfs, fine-loamy, rolling"
277530,"F096XB016MI","6h53","Glossudalfs, fine-loamy, hilly"
277530,"F096XA003MI","6h53","Glossudalfs, fine-loamy, hilly"
277534,"F096XA006MI","6h54","Typic Haplorthods, sandy, nearly level and undulating"
277534,"F094AA005MI","6h54","Typic Haplorthods, sandy, nearly level and undulating"
277534,"F096XB019MI","6h54","Typic Haplorthods, sandy, nearly level and undulating"
277538,"F096XB019MI","6h55","Typic Haplorthods, sandy, rolling"
277538,"F094AA005MI","6h55","Typic Haplorthods, sandy, rolling"
277538,"F096XA006MI","6h55","Typic Haplorthods, sandy, rolling"
277542,"F096XA006MI","6h56","Typic Haplorthods, sandy, hilly"
277542,"F094AA005MI","6h56","Typic Haplorthods, sandy, hilly"
277542,"F096XB019MI","6h56","Typic Haplorthods, sandy, hilly"
277546,"F096XB019MI","6h57","Typic Haplorthods, sandy, steep"
277546,"F096XA006MI","6h57","Typic Haplorthods, sandy, steep"
277546,"F094AA005MI","6h57","Typic Haplorthods, sandy, steep"
288586,"F094AA007MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
288586,"F096XB021MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
277550,"F094AA005MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
277550,"F096XA006MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
277550,"F096XB019MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
288586,"F096XA008MI","6h8y","Alfic Oxyaquic Haplorthods-Typic Haplorthods, loamy substratum, complex, sandy, nearly level and undulating"
277554,"F096XB019MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
277554,"F096XA006MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
1059309,"F094AA006MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
1059309,"F096XB019MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
277554,"F094AA005MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
1059309,"F096XA007MI","6h59","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, rolling"
277558,"F094AA005MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
1059316,"F096XB019MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
1059316,"F096XA007MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
277558,"F096XB019MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
277558,"F096XA006MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
1059316,"F094AA006MI","6h5b","Typic Haplorthods, loamy substratum-Alfic Haplorthods, dark subsoil, complex, sandy, hilly"
277578,"F096XA008MI","6h5j","Typic Duraquods, sandy, ortstein, nearly level"
277578,"F096XB021MI","6h5j","Typic Duraquods, sandy, ortstein, nearly level"
277582,"F096XA009MI","6h5l","Typic Endoaquods, sandy, wet"
277582,"F094AA008MI","6h5l","Typic Endoaquods, sandy, wet"
277582,"F096XB022MI","6h5l","Typic Endoaquods, sandy, wet"
277583,"F096XB024MI","6h5m","Typic Psammaquents"
277583,"F096XA011MI","6h5m","Typic Psammaquents"
1198117,"F096XA014MI","6h5p","Aquents and Histosols, ponded"
277585,"F096XA011MI","6h5p","Aquents and Histosols, ponded"
1198117,"F096XB027MI","6h5p","Aquents and Histosols, ponded"
277585,"F096XB024MI","6h5p","Aquents and Histosols, ponded"
277587,"F096XB028MI","6h5q","Haplosaprists, dysic"
277587,"F094AA014MI","6h5q","Haplosaprists, dysic"
277587,"F096XA015MI","6h5q","Haplosaprists, dysic"
1198109,"F094AA013MI","6h86","Haplosaprists, euic"
1198109,"F096XB027MI","6h86","Haplosaprists, euic"
1198109,"F096XA014MI","6h86","Haplosaprists, euic"
288570,"F096XB023MI","6h5r","Psamments, moderately wet-Beaches complex, nearly level"
288570,"F096XA010MI","6h5r","Psamments, moderately wet-Beaches complex, nearly level"
1759529,"F096XB019MI","6h63","Copemish sand, 12 to 35 percent slopes"
1759529,"F096XA007MI","6h63","Copemish sand, 12 to 35 percent slopes"
277599,"F094AA006MI","6h64","Benona sand, 18 to 35 percent slopes"
277599,"F096XB019MI","6h64","Benona sand, 18 to 35 percent slopes"
277599,"F096XA007MI","6h64","Benona sand, 18 to 35 percent slopes"
277600,"F096XB019MI","6h8g","Benona sand, 35 to 70 percent slopes"
277600,"F096XA007MI","6h8g","Benona sand, 35 to 70 percent slopes"
277601,"F096XB020MI","6h8h","Plainfield sand, 35 to 70 percent slopes"
277601,"F096XA007MI","6h8h","Plainfield sand, 35 to 70 percent slopes"
277601,"F094AA006MI","6h8h","Plainfield sand, 35 to 70 percent slopes"
277605,"F096XB020MI","6h67","Dune land-Quartzipsamments complex, undulating to hilly"
277605,"F096XA007MI","6h67","Dune land-Quartzipsamments complex, undulating to hilly"
277625,"F096XA008MI","6h6g","Saugatuck sand, 0 to 3 percent slopes"
277625,"F096XB021MI","6h6g","Saugatuck sand, 0 to 3 percent slopes"
277626,"F094AA007MI","6h68","Healylake sand, 0 to 6 percent slopes"
277626,"F096XA008MI","6h68","Healylake sand, 0 to 6 percent slopes"
277626,"F096XB021MI","6h68","Healylake sand, 0 to 6 percent slopes"
277627,"F096XB021MI","6h3k","Pipestone sand, 0 to 4 percent slopes"
277627,"F094AA007MI","6h3k","Pipestone sand, 0 to 4 percent slopes"
277627,"F096XA008MI","6h3k","Pipestone sand, 0 to 4 percent slopes"
1198060,"F096XB024MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
277631,"F096XB021MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
277631,"F096XA008MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
277631,"F094AA007MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
1198060,"F094AA010MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
1198060,"F096XA011MI","6h6s","Dair-Pipestone complex, 0 to 2 percent slopes"
277644,"F096XB020MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277644,"F094AA006MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277643,"F094AA006MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277644,"F096XA007MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277643,"F096XB020MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277643,"F096XA007MI","6h70","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, steep"
277646,"F096XB020MI","6h71","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, very steep"
277646,"F094AA006MI","6h71","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, very steep"
277645,"F096XB020MI","6h71","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, very steep"
277645,"F094AA006MI","6h71","Typic Udipsamments, banded substratum-Lamellic Udipsamments complex, very steep"
277647,"F096XA007MI","6h4m","Typic Udipsamments, very deep water table, nearly level and undulating"
277647,"F096XB020MI","6h4m","Typic Udipsamments, very deep water table, nearly level and undulating"
277651,"F096XB020MI","6h72","Typic Udipsamments, very deep water table, rolling"
277651,"F096XA007MI","6h72","Typic Udipsamments, very deep water table, rolling"
277659,"F094AA006MI","6h4q","Typic Udipsamments, loamy substratum, rolling"
277659,"F096XB020MI","6h4q","Typic Udipsamments, loamy substratum, rolling"
277666,"F096XB019MI","6h78","Entic Haplorthods, sandy, nearly level and undulating"
277666,"F094AA006MI","6h78","Entic Haplorthods, sandy, nearly level and undulating"
277666,"F096XA007MI","6h78","Entic Haplorthods, sandy, nearly level and undulating"
277670,"F094AA006MI","6h7d","Entic Haplorthods, sandy, rolling"
277670,"F096XA007MI","6h7d","Entic Haplorthods, sandy, rolling"
277670,"F096XB019MI","6h7d","Entic Haplorthods, sandy, rolling"
277674,"F094AA006MI","6h7c","Entic Haplorthods, sandy, hilly"
277674,"F096XB019MI","6h7c","Entic Haplorthods, sandy, hilly"
277674,"F096XA007MI","6h7c","Entic Haplorthods, sandy, hilly"
277675,"F096XB019MI","6h7b","Entic Haplorthods, sandy, steep"
277675,"F096XA007MI","6h7b","Entic Haplorthods, sandy, steep"
277675,"F094AA006MI","6h7b","Entic Haplorthods, sandy, steep"
277676,"F096XB019MI","6h79","Entic Haplorthods, sandy, very steep"
277676,"F096XA007MI","6h79","Entic Haplorthods, sandy, very steep"
