"ncnesoil30m","MLRA.value","LRU","MLRA.total","Value","Count","percentmlra","mu.total","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
2437896,60,"98A1",36997771,65637,1384,0.00374076589641035,0.00374076589641035,100,100,100,"Adrian",2393986,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2437896,60,"98A1",36997771,65637,1384,0.00374076589641035,0.00374076589641035,100,100,100,"Carlisle",2393982,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,77.8,0,5.93200006484985,"none",203,"organic, woody material",,"moraine & depression & glacial drainage channel & depression & outwash plain & depression & depression & till plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2437896,60,"98A1",36997771,65637,1384,0.00374076589641035,0.00374076589641035,100,100,100,"Linwood",2393990,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",FALSE,4,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & depression & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2437904,60,"98A1",36997771,65523,2,5.40573106417681e-06,5.40573106417681e-06,100,100,100,"Linwood",2533303,755312,"2w650","Wawasee loam, 2 to 6 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"end moraine & ground moraine & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2437907,60,"98A1",36997771,65519,200,0.000540573106417681,0.000540573106417681,100,100,100,"Linwood",2396980,755299,"2w64l","Brookston loam, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & till plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2438243,60,"98A1",36997771,66532,1,2.70286553208841e-06,2.70286553208841e-06,100,100,100,"Houghton",848760,146635,"2mv60","Spinks loamy sand, 12 to 35 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2439246,60,"98A1",36997771,66632,10,2.70286553208841e-05,2.70286553208841e-05,100,100,100,"Linwood",2533292,755311,"2w64z","Wawasee loam, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"end moraine & ground moraine & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2440166,60,"98A1",36997771,65754,40,0.000108114621283536,0.000108114621283536,100,100,100,"Houghton",2528250,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2440166,60,"98A1",36997771,65754,40,0.000108114621283536,0.000108114621283536,100,100,100,"Adrian",2528246,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2440166,60,"98A1",36997771,65754,40,0.000108114621283536,0.000108114621283536,100,100,100,"Edwards",2528248,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2508133,60,"98A1",36997771,53095,107,0.000289206611933459,0.000289206611933459,100,100,100,"Willette",1847088,553316,"6fz0","Willette muck",TRUE,100,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"depression & lake plain & swamp & till plain & moraine & swamp & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508134,60,"98A1",36997771,53103,262,0.000708150769407162,0.000708150769407162,100,100,100,"Willette",1846607,553072,"6ftm","Hoytville silty clay loam",FALSE,2,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"depression & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508141,60,"98A1",36997771,53278,5,1.3514327660442e-05,1.3514327660442e-05,100,100,100,"Linwood",1846469,552977,"6fsg","Breckenridge sandy loam",FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,91,250,17.9060001500448,25.6666666666667,45.5983333333333,10,6.30000019073486,"none",91,"organic, woody material & till, unspecified",,"lake plain & depression & depression & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508258,60,"98A1",36997771,53245,30,8.10859659626522e-05,8.10859659626522e-05,100,100,100,"Linwood",2429836,692378,"2t6mj","Carlisle muck, disintegration moraine, 0 to 2 percent slopes",FALSE,9,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0.5,64,250,16.0533333333333,11.4666666666667,28.02,0,5.69999980926514,"none",64,"organic, herbaceous material & organic, woody material & till, unspecified",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508258,60,"98A1",36997771,53245,30,8.10859659626522e-05,8.10859659626522e-05,100,100,100,"Carlisle",2429834,692378,"2t6mj","Carlisle muck, disintegration moraine, 0 to 2 percent slopes",TRUE,85,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0.5,250,250,0,0,80,0,5.87999992370605,"none",200,"organic, herbaceous material & organic, woody material",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Deep Muck"
2508301,60,"98A1",36997771,65861,26,7.02745038342986e-05,7.02745038342986e-05,100,100,100,"Timakwa",2106605,635178,"6fxh","Mussey-Gilford sandy loams",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,81,250,49.33,19.48,40.73,10,6.76000019073486,"none",81,"organic, woody material & glaciofluvial deposits",,"depression & outwash plain & lake plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508418,60,"98A1",36997771,53349,15,4.05429829813261e-05,4.68761156387959e-05,86.4896385479765,86.4896385479765,100,"Palms",1846498,552997,"6b0q","Palms and Adrian mucks, 0 to 2 percent slopes",TRUE,55,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,61,250,43.701335144043,23.3466666666667,30.6483333333333,10,6.55000019073486,"none",61,"organic, herbaceous material & till, unspecified",,"flat & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508418,60,"98A1",36997771,53349,15,4.05429829813261e-05,4.68761156387959e-05,86.4896385479765,86.4896385479765,100,"Adrian",1846499,552997,"6b0q","Palms and Adrian mucks, 0 to 2 percent slopes",TRUE,45,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,250,250,56.8159991455078,18.9,33.14,10,6.5100001335144,"none",66,"organic, herbaceous material & glaciofluvial deposits",,"depression & flat & glacial drainage channel & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508525,60,"98A1",36997771,66370,615,0.00166226230223437,0.00188065490898945,88.3874172921797,88.3874172921797,100,"Houghton",271961,146648,"6bhd","Houghton and Adrian mucks",TRUE,55,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2508525,60,"98A1",36997771,66370,615,0.00166226230223437,0.00188065490898945,88.3874172921797,88.3874172921797,100,"Adrian",271962,146648,"6bhd","Houghton and Adrian mucks",TRUE,35,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,76,250,50.5026659138997,23.2266666666667,41.9233333333333,10,6.5,"none",76,"organic, herbaceous material & glaciofluvial deposits",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2508692,60,"98A1",36997771,66570,456,0.00123250668263231,0.00123250668263231,100,100,100,"Lupton",1847708,553500,"698j","Lupton muck",TRUE,95,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",0,250,250,10,27,65,10,7,"none",203,"organic, woody material",,"depression & moraine & swamp","yes","no",0,"M2 Mucky Depression","Deep Muck"
2508692,60,"98A1",36997771,66570,456,0.00123250668263231,0.00123250668263231,100,100,100,"Linwood",1847709,553500,"698j","Lupton muck",FALSE,5,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,51,250,46.8940010070801,21.4,22.43,10,7,"none",51,"organic, woody material & till, unspecified",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2673660,60,"98A1",36997771,65472,27436,0.0741558187383775,0.0775060459141791,95.6774634336124,95.6774634336124,100,"Edwards",2088111,634297,"2qz45","Timakwa muck",FALSE,5,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,51,250,15.94,20.08,33.33,10,7.59999990463257,"none",203,"organic, herbaceous material & marl",,"glacial drainage channel & till-floored lake plain & moraine & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2673660,60,"98A1",36997771,65472,27436,0.0741558187383775,0.0775060459141791,95.6774634336124,95.6774634336124,100,"Timakwa",2088110,634297,"2qz45","Timakwa muck",TRUE,85,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,79,250,49.5706659444173,17.5333333333333,39.6183333333333,10,6.58000011444092,"none",79,"organic, woody material & glaciofluvial deposits",,"glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2673669,60,"98A1",36997771,66365,733,0.0019812004350208,0.0019812004350208,100,100,100,"Houghton",271961,146648,"6bhd","Houghton and Adrian mucks",TRUE,55,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2673669,60,"98A1",36997771,66365,733,0.0019812004350208,0.0019812004350208,100,100,100,"Adrian",271962,146648,"6bhd","Houghton and Adrian mucks",TRUE,35,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,76,250,50.5026659138997,23.2266666666667,41.9233333333333,10,6.5,"none",76,"organic, herbaceous material & glaciofluvial deposits",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2673670,60,"98A1",36997771,66461,77,0.000208120645970807,0.000208120645970807,100,100,100,"Houghton",848766,146653,"6bhk","Kibbie fine sandy loam, 0 to 4 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2673679,60,"98A1",36997771,66457,16,4.32458485134145e-05,4.32458485134145e-05,100,100,100,"Houghton",848762,146643,"6bh7","Sisson fine sandy loam, 1 to 6 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2673680,60,"98A1",36997771,66404,59,0.000159469066393216,0.000159469066393216,100,100,100,"Houghton",848780,146693,"6bjv","Thomas muck",FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till-floored lake plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
2673683,60,"98A1",36997771,53124,14406,0.0389374808552656,0.0564452881634648,68.9826947866812,68.9826947866812,100,"Timakwa",2088124,634302,"2qz4b","Timakwa muck",TRUE,100,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,81,250,49.33,19.48,40.73,10,6.76000019073486,"none",81,"organic, woody material & glaciofluvial deposits",,"depression & moraine & glacial drainage channel & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2673701,60,"98A1",36997771,66442,67,0.000181091990649923,0.00019929137454618,90.867952043735,90.867952043735,100,"Willette",1846829,553217,"6fxx","Pewamo loam",FALSE,5,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"till plain & depression & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2689441,60,"98A1",36997771,64192,306,0.000827076852819052,0.000827076852819052,100,100,100,"Palms",1976386,629880,"2rfgt","Morocco-Brems sands, 0 to 3 percent slopes",FALSE,3,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,31.5533333333333,28.6,38.77,10,6.02000019073486,"none",89,"organic, herbaceous material & till, unspecified",,"moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2689450,89,"98A2",4099387,64249,5,0.000121969455433215,0.000121969455433215,100,100,100,"Palms",1976386,629880,"2rfgt","Morocco-Brems sands, 0 to 3 percent slopes",FALSE,3,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,31.5533333333333,28.6,38.77,10,6.02000019073486,"none",89,"organic, herbaceous material & till, unspecified",,"moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2689454,89,"98A2",4099387,52045,25,0.000609847277166074,0.000821050499282431,74.2764638349357,74.2764638349357,100,"Palms",1976386,629880,"2rfgt","Morocco-Brems sands, 0 to 3 percent slopes",FALSE,3,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,31.5533333333333,28.6,38.77,10,6.02000019073486,"none",89,"organic, herbaceous material & till, unspecified",,"moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2689476,89,"98A2",4099387,52042,1403,0.0342246291945601,0.0574958352130213,59.5254057407085,59.5254057407085,100,"Palms",1976386,629880,"2rfgt","Morocco-Brems sands, 0 to 3 percent slopes",FALSE,3,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,31.5533333333333,28.6,38.77,10,6.02000019073486,"none",89,"organic, herbaceous material & till, unspecified",,"moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
3015041,60,"98A1",36997771,73779,575,0.00155414768095083,0.0018635372071872,83.3977274484711,83.3977274484711,100,"Houghton",874838,146704,"6bk6","Edwards muck",FALSE,10,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,40,86.6666666666667,10,7.19999980926514,"none",152,"organic, herbaceous material",,"depression & till-floored lake plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
